IDCNTRY,IDSCHOOL,language,disc_prob_score,acad_emph_score,math_shortage_score,sci_shortage_score,acad_hours,disc_prob,acad_emph,math_shortage,sci_shortage,socio_background,mmat_avg,ssci_avg,malg_avg,mapp_avg,mdat_avg,mgeo_avg,mkno_avg,mnum_avg,mrea_avg,sapp_avg,sbio_avg,sche_avg,sear_avg,skno_avg,sphy_avg,srea_avg
926,5128,English,8.79625,12.86324,11.26511,11.18425,950.0,Minor Problems,High Emphasis,Not Affected,Not Affected,More Disadvantaged,473.06445709999997,468.1497313000001,456.88023569999996,476.25190999999995,484.8795598999999,463.1480599,477.0645488,477.0038641000001,466.9887519,460.55228940000006,459.4583052,450.75752600000004,461.36403520000005,474.5601676,471.1834801,466.91515190000007
926,5129,English,,,,,,,,,,,515.6280567058824,539.3836283529411,507.45871529411767,523.9911497647059,528.3768537647059,509.2570448235293,513.3013571764706,525.5935028235293,513.3877564705882,526.9848091764707,526.7377299999999,521.4002157647059,532.0511267058822,531.4206296470588,543.1593607058824,530.8842528235294
926,5130,English,,,,,,,,,,,388.794806125,409.71835899999996,364.68292162500006,394.02612475000006,389.849053875,383.62318925,382.2889025,402.959305625,377.36585512500005,409.03323262500004,419.97833375000005,383.14212625000005,435.61600075,417.28085587500004,398.89728575,404.77776400000005
926,5131,English,8.24184,11.65536,9.62794,9.69082,1045.0,Minor Problems,High Emphasis,Affected,Affected,More Disadvantaged,486.78425317391304,485.2885868260869,476.3737613913044,491.8588598695652,490.5962599565218,476.8723837826088,488.9512786956523,495.0050877391306,484.64988260869563,477.13184121739135,487.2768193913043,483.6582121739131,480.6432652173913,490.77491830434775,484.2792286086956,480.8222117826088
926,5133,English,11.62884,11.95038,9.41874,9.46956,925.0,Hardly Any Problems,High Emphasis,Affected,Affected,More Affluent,537.4215251111111,547.585241185185,528.4260125185184,543.6138404444445,549.4508317037037,534.7447271111112,535.2816384444444,541.6170588888888,532.773762814815,548.8851885925925,550.9355893333333,548.7521242222224,553.0489588148148,551.8581482962963,545.3736111111111,544.1658576296295
926,5134,English,11.19421,10.15969,10.08629,10.61443,1013.33333,Hardly Any Problems,High Emphasis,Affected,Affected,More Affluent,522.6149192,549.7496544999999,517.2517289000001,534.6827843999998,547.1432467999999,527.5625602,523.4736098000001,531.9194719999999,528.4503855,551.5053473,547.1926506,548.2893541000001,548.4814261,553.1434442000001,551.2753481000001,552.5612682000001
926,5136,English,12.13532,11.35999,9.31621,9.36128,1056.0,Hardly Any Problems,High Emphasis,Affected,Affected,Neither More Affluent nor More Disadvantaged,517.077655,499.1902520000001,518.797788,520.3284834545453,521.2796455454546,499.47372027272735,508.610267,520.284420909091,519.4084067272727,502.9850711818182,497.3799472727273,494.1887871818181,504.3088544545454,503.121887,495.4459534545455,500.5158383636363
926,5137,,,,,,,,,,,,530.3181031999999,517.4956213999999,529.3580446,538.1234219,538.3239771000001,531.4308291,531.6025391999999,526.3718339,529.3818361000001,511.91068110000003,513.7525909,514.6455450000001,537.7071252000001,523.6421727999999,521.8156886,511.8070888999999
926,5138,English,12.13532,13.19357,11.86315,12.05633,975.0,Hardly Any Problems,Very High Emphasis,Not Affected,Not Affected,More Affluent,645.8189085384615,635.642654153846,640.1035191538462,648.8896445384615,665.279339,638.8102134615384,630.338675076923,645.7743314615384,643.1700171538462,640.5748657692307,635.443750076923,642.5367653846154,636.3413826923077,641.0000573076924,641.2169615384614,636.8569101538461
926,5139,English,10.10482,11.35999,11.5338,11.70901,950.0,Minor Problems,High Emphasis,Not Affected,Not Affected,More Disadvantaged,475.4021998333333,486.10197674999995,457.57744325000004,477.90568466666673,477.3853688333333,467.9786481666666,466.57198874999995,478.01994025000005,468.40399525000004,482.7379052499998,488.4837321666667,477.4569224166668,485.71546541666663,497.2708939166667,478.79577275,482.18774341666676
926,5140,English,,,,,,,,,,,576.89445512,558.0176463199998,578.10379496,580.15492672,600.47500448,555.7818356,576.03446448,584.17645848,570.0705310400001,555.07472328,566.0532092799999,572.8492016800001,539.13645536,563.75677712,555.2112660000001,549.24249808
926,5143,English,12.13532,13.95351,14.25596,14.57241,913.0,Hardly Any Problems,Very High Emphasis,Not Affected,Not Affected,More Affluent,575.4752914666667,576.8454724000001,563.1939457333334,576.2421669333334,574.0173892,582.4146225333334,556.1595794666665,576.4388921333333,573.7616386666667,573.0220849333333,570.5146652,591.6300545333335,565.0996794666667,576.1232076,567.0479154666666,566.8362937333333
926,5146,English,12.80218,13.19357,10.49907,10.31231,1013.33333,Hardly Any Problems,Very High Emphasis,Affected,Affected,More Affluent,652.8005297692308,634.8218873846153,656.7769403846153,652.667503,676.5574175384616,646.455711923077,654.2279723846154,666.8526355384615,664.8763400769233,637.7801982307691,628.311671,628.551109846154,639.1385776923076,639.6961624615384,644.5089536153845,623.572315153846
926,5148,English,,,,,,,,,,,532.4141005,536.5567990000001,521.2834362499999,536.1398401666667,544.47160875,530.1383520833333,522.1746291666666,531.8701399166666,534.0421793333333,533.6355183333334,530.02745825,531.5476556666667,537.7862606666665,540.2353178333333,541.0826750833335,534.2452283333332
926,5150,English,,,,,,,,,,,527.2360424878048,522.2728789756097,514.0851005365853,531.1869618048781,542.4632308780489,514.8874047804878,520.4943939512194,529.9356534146341,524.8423754634147,520.3628259512194,520.5753010731707,512.2095821463417,529.738148926829,523.5468634634146,525.9696204878048,518.7505812195124
926,5151,,,,,,,,,,,,536.7636258095239,542.1959019047621,514.7985805714286,538.5535600952381,547.7572647619047,531.8650762857142,529.2491807619047,540.1738638095238,529.7332321904762,543.5548151428571,538.3007173333333,542.7141346666666,541.4308127619048,548.0035945714286,554.9486818095239,547.0943243809523
926,5152,,,,,,,,,,,,435.23009733333333,452.4801445555556,410.528042111111,441.7714998888889,435.72529722222214,436.3571122222222,436.523782888889,443.1546903333334,432.75548666666674,438.00745755555556,454.04453811111114,426.39001333333334,474.1223591111112,447.57110566666665,444.81837388888897,444.6552532222222
926,5153,English,9.51279,11.65536,10.49907,10.31231,950.0,Minor Problems,High Emphasis,Affected,Affected,More Disadvantaged,500.5761246666668,502.48996511111113,501.8142243333333,501.09432455555554,493.9453944444445,492.13544288888886,492.2013912222224,508.125778,500.84873555555555,499.65277633333324,503.4266440000001,502.3586824444444,495.6513601111111,506.43879255555555,494.1402446666668,489.0891152222223
926,5154,English,12.13532,15.09677,11.86315,12.05633,960.0,Hardly Any Problems,Very High Emphasis,Not Affected,Not Affected,Neither More Affluent nor More Disadvantaged,569.6352601739131,554.6175312173914,565.3886308695652,573.5477648695652,583.2026532173912,562.59614,565.603900347826,570.2334096521738,559.8403891304347,554.3365593043479,546.2080131304348,565.4876241739129,543.7353511304348,556.948707304348,555.5098951304346,556.1774406956521
926,5155,English,10.10482,10.15969,10.35137,10.04727,950.0,Minor Problems,High Emphasis,Affected,Affected,More Affluent,515.6425337,525.1601751000001,498.44718679999994,520.0062962,533.0473254999999,506.0266557,514.1417381000001,521.5602318,508.17148560000004,523.2096568,517.8248792999999,504.4214405999999,523.0430079,519.5983389999999,518.9696188,520.1037041000001
926,5156,English,11.62884,11.95038,11.26511,11.18425,1029.16667,Hardly Any Problems,High Emphasis,Not Affected,Not Affected,More Affluent,496.720400375,506.078668625,472.769087375,496.29192374999997,501.364526,492.586743125,490.292375625,494.7857105000001,488.9038455,503.38298274999994,500.025083875,496.78170924999995,513.030277,513.50471725,502.27342275000007,505.359228
926,5157,,,,,,,,,,,,507.50856973913045,504.2482375652174,484.2072949565218,501.9861728695653,523.8666904347826,498.74574356521737,493.8092220869565,509.1398866086956,497.55415626086955,501.69084695652174,499.81690660869555,500.28583626086953,512.064684173913,504.57123669565203,508.41854286956533,510.81028721739136
926,5158,English,10.43939,11.95038,11.03708,11.42529,1013.33333,Minor Problems,High Emphasis,Not Affected,Not Affected,More Affluent,567.7275687755101,562.4612554693877,551.7326195918366,566.8078720816329,582.3545424081633,558.6860424081634,556.9672746122449,566.0479551020408,554.3466579591834,560.2215492653062,568.5135471428571,569.531567877551,563.2454818775508,568.1635605714283,566.4889682857141,567.931617265306
926,5159,English,10.80136,11.35999,10.21426,10.04727,1045.0,Hardly Any Problems,High Emphasis,Affected,Affected,Neither More Affluent nor More Disadvantaged,539.0878359622641,539.2911320000001,536.807830226415,545.6502314716981,554.0075316226415,533.9875100754718,539.8711062264151,544.8584432830188,538.2478945660374,538.4366540754717,537.0305706415095,538.8583952075471,544.3643044528301,541.7422100377358,541.0966629811321,540.1452730566039
926,5161,English,,,,,,,,,,,589.4808793333333,580.4140025833334,585.0742510833333,590.5829351666667,603.1515074166667,592.0097083333334,582.2350695833335,596.2023896666666,589.9267845,581.34704325,580.6704926666666,585.9054508333334,586.3425945833333,580.1248227500001,574.3890675833333,584.5509771666667
926,5164,English,9.79606,12.86324,10.21426,10.31231,950.0,Minor Problems,High Emphasis,Affected,Affected,More Affluent,619.9826424799999,620.89479464,615.93282272,622.7169064000001,638.22238664,621.4894203999999,606.85307416,611.7743445600001,618.7233016800001,620.45445208,621.2213519999999,640.9324418399999,610.413188,625.5002483200001,613.44643608,620.2266121600001
926,5165,English,10.43939,8.9699,11.86315,12.50979,950.0,Minor Problems,Medium Emphasis,Not Affected,Not Affected,More Affluent,482.57703045,500.41697000000005,470.5480566499999,491.9340845999999,497.40252405,481.76426545000004,482.06924369999996,493.35673959999997,480.34120409999997,498.24649249999993,501.64717844999996,483.1907064,503.87438110000005,498.00401380000005,499.7894119000001,497.6281301
926,5168,English,9.79606,12.55044,9.11164,9.03657,1045.0,Minor Problems,High Emphasis,Affected,Affected,Neither More Affluent nor More Disadvantaged,499.52877524999997,492.14261762499996,493.13828,504.69988012499994,507.39552075000006,495.5983555,495.6909520000001,503.2882679999999,493.52806525000005,490.01331774999994,505.1254428750001,505.1929515,484.53957825,510.29424387499995,484.52022475,489.25322412500003
926,5169,English,,,,,975.0,,,,,Neither More Affluent nor More Disadvantaged,420.42040139393947,414.16956193939393,397.5253866666668,417.5807221818182,403.34761375757574,406.1753247272727,419.1217231515152,424.97037642424243,409.34238248484843,417.6433495151515,413.0165178787878,398.9448136969698,407.67079503030294,415.1796373939394,414.12839163636363,411.26869478787876
926,5170,English,9.79606,12.24755,10.35137,10.61443,1045.0,Minor Problems,High Emphasis,Affected,Affected,Neither More Affluent nor More Disadvantaged,514.700761617021,499.8480057872341,508.39462136170226,516.6839009361703,522.314242,502.26802259574464,511.4405239574469,521.2414479148936,509.3454890638298,495.8679243829787,498.29450451063826,488.4927462553192,497.65764727659575,506.4518468510638,498.3287758297871,490.64144910638294
926,5171,English,10.10482,11.35999,9.73618,10.04727,1045.0,Minor Problems,High Emphasis,Affected,Affected,Neither More Affluent nor More Disadvantaged,490.66073791836726,484.8129053061225,478.7408844489795,493.39362897959194,497.1931771020409,487.2156019183674,484.8176117142859,500.150855510204,483.04757489795924,480.1101873877549,481.05712848979607,472.00457428571434,490.49531514285707,488.26971742857154,486.93018877551003,484.67792142857144
926,5172,English,10.80136,11.95038,8.90286,8.81243,934.16667,Hardly Any Problems,High Emphasis,Affected,Affected,More Affluent,509.4929689599999,516.2985931999999,490.4587228,506.9682580800001,515.12167408,509.61216391999994,505.43185216,511.40674048000005,501.98609919999996,515.8763261600001,515.6579145600001,502.25310088,528.69537768,519.2523259999999,516.84590776,510.5712252000001
926,5173,English,8.79625,10.46161,10.66003,10.97329,1140.0,Minor Problems,High Emphasis,Affected,Affected,More Disadvantaged,485.73818573913053,490.740338347826,470.6153618260871,491.7534877391305,502.47080626086955,480.4162236521739,492.00554426086956,493.3222177391304,485.5453250434781,501.35292826086965,499.63726478260867,478.4776577391303,497.80977095652173,503.16370530434773,488.9923395652174,485.8048965217391
926,5174,English,9.253,8.67341,9.62794,9.69082,975.0,Minor Problems,Medium Emphasis,Affected,Affected,Neither More Affluent nor More Disadvantaged,586.9635907499999,575.2463409166668,579.0178019583333,593.6037927083331,606.5331975,579.95397125,582.314357125,588.6436899166669,584.4870495833333,575.1629847083333,573.5559359583333,578.390109,578.8452702916665,579.289361375,579.0498141249999,579.932222875
926,5175,English,11.19421,12.55044,11.5338,11.70901,850.5,Hardly Any Problems,High Emphasis,Not Affected,Not Affected,More Disadvantaged,541.7145931666666,525.2841391666667,543.7107989166667,543.2785282499999,543.0257841666667,536.9335764166667,538.6825624166668,541.3037420833334,539.5097068333333,529.62064,521.4655385,532.1069577500001,532.5648066666666,540.1013813333333,522.7572875,521.6050115833335
926,5176,,,,,,,,,,,,466.6227028,473.83458540000004,453.88696960000004,474.4143628,473.79046640000007,464.6429914,458.2083243999999,469.548816,463.6425204,474.03026439999996,472.82405180000006,460.95378300000004,480.34315799999996,476.23190940000006,477.15918120000003,477.8544070000001
926,5180,English,9.01493,9.85898,9.11164,9.25352,975.0,Minor Problems,High Emphasis,Affected,Affected,More Affluent,594.7612690000002,585.0435293333334,586.3097453333334,601.8772022499999,620.1548780833333,589.5390185833334,588.0924233333334,596.90490425,593.2046602500002,574.7354778333333,576.4755521666666,598.6102163333334,571.0675531666667,583.0161883333333,574.6993538333332,580.8228310000001
926,5181,English,10.80136,8.67341,11.26511,11.42529,1056.25,Hardly Any Problems,Medium Emphasis,Not Affected,Not Affected,More Disadvantaged,430.43771711111106,428.64599555555554,405.0895492222222,429.33091277777777,426.5566733333333,416.64557799999994,428.2813162222223,437.5261173333333,423.42730622222217,423.9304331111112,432.67167499999994,403.82286011111114,437.6555908888889,426.29558988888886,431.7566832222222,424.5615286666667
926,5182,,,,,,,,,,,,593.0855677692307,563.7603990769231,593.3627368461538,596.4774901538461,615.7580256923077,578.0829032307691,584.3387311538462,602.5760436923076,592.923839,565.5138309230769,569.5201500000002,562.1740923076924,557.3509895384616,564.7213310000001,564.8150373076925,554.7253436153846
926,5183,English,11.19421,11.06274,10.21426,10.31231,1045.0,Hardly Any Problems,High Emphasis,Affected,Affected,Neither More Affluent nor More Disadvantaged,466.9573717,476.9676636000001,452.7697824,468.9370112999999,473.37724990000004,468.29265699999996,466.48454219999996,473.1393576500001,459.0905318,475.55245970000016,478.6998369000001,471.5698224000001,474.08000519999985,475.91082584999987,478.3406979000001,474.2150651
926,5185,,,,,,,,,,,,365.4357842222222,371.04459777777777,338.78651711111115,370.45676755555553,348.08840799999996,350.55284,381.31703955555554,375.3744806666666,370.3944653333333,357.0765935555555,370.8122831111112,338.71185177777784,355.7320308888889,359.4438782222222,357.57604844444444,356.1916911111111
926,5186,English,14.02858,13.19357,10.49907,10.61443,950.0,Hardly Any Problems,Very High Emphasis,Affected,Affected,More Affluent,616.5148950833333,618.2144054166668,619.5880047500001,625.8914398333333,633.9874995000001,617.4784703333333,609.9135828333334,613.485984,618.8338675833335,620.1931399166667,616.888514,624.2458753333333,599.4934362500001,621.0857136666666,618.2064291666668,610.2390355
926,5188,,,,,,,,,,,,496.8360164545454,515.6923439090908,486.16243654545457,497.7043563636364,505.7695622727273,496.1014794545454,492.94688763636356,501.9647018181818,495.0308187272727,519.0305433636363,520.5620554545453,506.91446490909095,525.1652998181818,526.6231265454545,516.9773426363636,520.2890945454545
926,5189,,,,,,,,,,,,526.2072698181818,536.8033377272727,513.3869543636364,520.6173348181818,528.8157930909091,518.1250064545454,513.7714595454546,525.1540293636364,523.1655787272729,537.1087440909091,530.3294689090908,537.3464117272729,544.9477304545454,537.8346203636364,542.986514181818,539.9286908181818
250,5001,French,10.10482,9.56054,10.66003,10.97329,1260.0,Minor Problems,Medium Emphasis,Affected,Affected,More Disadvantaged,523.6861645833334,546.0887456666666,512.0488621666667,528.1450515,534.1794922500001,542.042849,511.6038191666667,515.0446338333335,528.4839705,535.3915611666667,547.2310972500001,514.6175320000001,561.7007760833334,535.1304575,552.0746160833334,561.4761138333334
250,5002,French,10.80136,8.67341,11.26511,11.42529,1080.0,Hardly Any Problems,Medium Emphasis,Not Affected,Not Affected,Neither More Affluent nor More Disadvantaged,501.039793037037,518.3109071851852,485.1157524444444,503.7832323703704,515.4491127407408,504.8421584444444,497.5874557037037,487.4696920740741,505.1276545925927,510.9006817037037,516.3874794074075,497.4287861481483,524.3982728148148,506.49524496296294,519.8057566666665,531.9982257037038
250,5003,,,,,,,,,,,,483.39231607999994,490.0570756,459.79173288000004,482.18480895999994,506.48613000000006,490.7255690400001,471.1754481599999,482.48829136000006,484.97133728000006,483.59219792000005,478.96711615999993,468.88345000000004,502.3204655199999,473.95047624000006,492.4976913600001,501.40731311999997
250,5004,French,12.80218,11.95038,9.73618,9.80545,1260.0,Hardly Any Problems,High Emphasis,Affected,Affected,More Affluent,525.4421781249999,521.7724799166667,514.8121366666667,524.3169904583334,534.7700570416665,533.9485119583331,520.1884868333334,516.0243525833333,530.9647328333334,506.3578919166668,525.502887625,498.16090158333344,522.0717083750001,511.1719117083334,522.10761,532.3040610833333
250,5005,French,10.80136,9.85898,11.03708,11.42529,1260.0,Hardly Any Problems,High Emphasis,Not Affected,Not Affected,More Affluent,529.065968962963,548.7790598518518,511.4651574814813,532.3867693333333,551.1197347407407,540.0444182962963,519.4022481481481,521.3173948888889,530.9060048888888,545.7877242222222,555.627891037037,524.4391762222222,573.6037955555555,553.8458828148148,558.509604,565.0087157037037
250,5006,French,7.41582,9.85898,10.49907,10.61443,1080.0,Moderate to Severe Problems,High Emphasis,Affected,Affected,More Disadvantaged,431.187132,420.35448966666667,426.43523655555555,429.1967481111111,435.7192083333333,437.130715,429.29558977777776,434.99041433333343,445.66196311111105,415.43669566666665,430.83739144444445,397.9190382222222,427.7004652222222,412.4898828888889,421.0094449999999,434.8791222222223
250,5007,French,6.64118,6.65002,9.52239,9.80545,,Moderate to Severe Problems,Medium Emphasis,Affected,Affected,Neither More Affluent nor More Disadvantaged,425.2682318181818,440.7026430909091,405.7724595454545,429.2281155454546,432.00977727272726,428.14783881818187,405.21901372727274,421.3641199090909,428.3675768181818,431.90356027272725,440.48864354545464,408.68446109090905,440.44684690909094,430.3071659090909,428.8376675454546,441.30957463636355
250,5008,,,,,,,,,,,,496.4170384166667,501.83448183333326,478.29489008333326,500.22180358333327,508.4502981666665,503.31058775,482.4489765833334,488.32403,496.94838266666676,491.0973266666667,491.95854783333334,476.8898129166666,517.3886575833335,486.6241288333333,499.8911420833333,518.7488243333335
250,5009,French,11.19421,9.85898,10.83775,10.97329,,Hardly Any Problems,High Emphasis,Affected,Affected,More Affluent,485.02145899999994,499.6303381250001,464.05538600000006,490.132549875,498.74393575000005,501.13109012499996,479.390380875,474.81142525000007,492.13844025,496.2308868750001,490.66401987499995,486.494771875,522.829895,490.203066875,506.4312,513.83564375
250,5010,French,10.10482,9.26475,9.31621,9.36128,1505.0,Minor Problems,Medium Emphasis,Affected,Affected,More Affluent,509.6174637391304,503.3738792173913,504.77288556521734,512.9274344347826,528.0766477391304,528.3253150434782,507.2556113043477,504.47291773913054,509.134763652174,494.3937558260869,514.1841973043477,481.16483069565214,519.2761386956521,500.5651596521739,505.47131730434785,523.8272362608695
250,5011,French,8.79625,8.37165,11.5338,12.50979,,Minor Problems,Medium Emphasis,Not Affected,Not Affected,More Disadvantaged,411.90543,408.6537772222221,394.0311792222222,407.5527265555556,420.9159332222223,416.7560384444444,401.22753588888895,398.9696092222223,433.038954,398.11968499999995,411.2885202222222,381.7287521111111,427.02116055555547,409.0484330000001,390.2358605555555,416.6060111111111
250,5012,French,9.51279,12.24755,14.25596,14.57241,935.0,Minor Problems,High Emphasis,Not Affected,Not Affected,Neither More Affluent nor More Disadvantaged,485.4059901666667,483.2501075833333,467.1298123333334,479.75817775,500.23200516666674,497.8692895,478.2048845,481.53003999999993,488.0860334166667,483.2053876666667,476.3934549166667,458.8578483333334,492.3054565833333,475.9514563333332,488.32166525,494.58775158333333
250,5013,French,12.80218,8.67341,12.29366,14.57241,1050.0,Hardly Any Problems,Medium Emphasis,Not Affected,Not Affected,More Disadvantaged,512.804024375,519.015534,492.32231725,506.85354475,522.110669,516.32739225,504.73657875,505.48314675,513.1207801249999,504.1135299999999,522.3866611249999,480.5592356250001,537.588416625,503.01594712499997,520.889765875,531.5372543750001
250,5014,French,8.79625,7.73586,10.35137,10.61443,1400.0,Minor Problems,Medium Emphasis,Affected,Affected,More Disadvantaged,444.5909947777778,441.144688611111,432.69417811111106,447.2626756666666,456.0815975,462.09510005555563,435.65871749999997,436.04972000000004,445.9175455000001,430.2994955,441.1062498888889,415.3668835000001,455.2652882222223,428.9668668333334,435.9250355000001,452.80130133333336
250,5015,French,10.80136,10.76309,10.49907,10.45776,1053.0,Hardly Any Problems,High Emphasis,Affected,Affected,More Disadvantaged,500.9767131304347,516.9477284782607,482.1485641304348,498.94446108695655,510.0820368260869,504.25619743478273,490.79637513043474,496.03595899999993,500.50882021739136,510.541358,509.4777333478261,495.8542906521741,530.0442368695653,510.32730599999996,520.2707413478262,525.7196349999998
250,5016,French,12.80218,12.24755,14.25596,14.57241,1440.0,Hardly Any Problems,High Emphasis,Not Affected,Not Affected,,518.5451493333335,533.5809820740741,512.674583925926,515.8088864444445,544.5853005925927,526.4935498518519,513.0765314814814,505.51509051851855,526.4117834074073,523.208124962963,527.3990253333333,523.1131672592592,561.6829728888889,528.5045709629632,541.4144398518519,558.4884387407407
250,5017,,,,,,,,,,,,453.04985748936167,476.1076174468088,438.89369876595754,456.38104382978736,470.745540468085,459.5340310212765,447.24164651063836,454.4885384680852,463.2612710638299,470.3165949361702,476.08944246808505,451.82561493617015,491.98443625531917,464.61775995744694,480.1583656595744,488.1392919574468
250,5018,French,14.02858,8.9699,8.90286,8.92582,1120.0,Hardly Any Problems,Medium Emphasis,Affected,Affected,More Disadvantaged,489.6589705454546,485.41235854545454,485.1461537272728,500.6345844545456,508.9590187272727,502.3033443636363,473.4917718181818,485.0330844545455,488.34451827272716,485.41633818181805,493.62553245454546,473.17439009090907,498.25853700000005,476.3858330000001,489.81114318181824,507.9750276363637
250,5019,,,,,,,,,,,,446.29023579999995,444.9242621,427.135779,458.22332119999993,463.03324060000006,460.0236508,434.2121161,452.44836850000013,452.0566110000001,436.70878250000004,443.8317234,432.664265,450.7996491,447.9506224,445.19090370000004,452.28414140000007
250,5020,,,,,,,,,,,,477.5129282727272,482.613158409091,459.5250776363635,471.92581750000005,484.6046025454544,485.6181410454545,464.50719399999997,460.9760614545456,481.8827955454544,473.50074072727296,482.48485440909093,458.6455515,487.62361136363637,474.4742185000001,484.955251590909,497.57644322727265
250,5021,French,12.13532,8.67341,14.25596,14.57241,1134.0,Hardly Any Problems,Medium Emphasis,Not Affected,Not Affected,More Disadvantaged,477.8809409090909,456.67969618181814,466.3180857272727,482.0014936363637,507.636991090909,483.15910663636356,480.5146841818181,474.2108091818182,480.9665470909092,452.82132918181816,451.63122418181825,445.5318872727272,470.63973027272726,455.45767581818177,480.9327281818181,476.96062800000004
250,5022,French,9.01493,9.85898,12.29366,12.50979,1026.66667,Minor Problems,High Emphasis,Not Affected,Not Affected,Neither More Affluent nor More Disadvantaged,473.70173469565225,484.53472878260874,459.9548340869565,480.56996886956523,489.38452156521737,491.1780226086956,467.714548347826,468.2536506956521,484.7762726086956,484.9873335652175,479.798552,465.60395356521747,522.4707232173914,482.3504149565217,493.49611208695643,496.08118200000007
250,5023,French,7.79736,7.03177,10.35137,10.61443,1276.0,Moderate to Severe Problems,Medium Emphasis,Affected,Affected,More Disadvantaged,456.0901843,447.3950771,434.98463300000003,462.6144106999999,464.1981319,470.92207439999993,441.9846748,457.2049285000001,461.2191666,438.87214779999994,439.8119516999999,414.5636622,460.63842459999995,439.14520809999993,444.4917585,460.5470463999999
250,5024,French,9.51279,8.67341,12.9296,13.17876,1015.0,Minor Problems,Medium Emphasis,Not Affected,Not Affected,Neither More Affluent nor More Disadvantaged,483.66764669999986,488.19410639999995,476.42761649999994,489.2078571999999,507.52342209999995,493.1453622999999,481.49140479999994,476.0261277000001,498.50896969999997,484.40169430000003,483.40382120000004,462.4720998000001,501.33315840000006,472.7068363,495.5223951,502.2652933000001
250,5025,French,8.08398,7.73586,11.03708,10.97329,1155.0,Minor Problems,Medium Emphasis,Not Affected,Affected,More Disadvantaged,474.59512400000006,476.16526479999993,466.4795574,482.04357650000003,489.8542615,491.42563309999997,469.18228500000004,474.0721415000001,494.09313330000003,470.6704105999999,475.3982008,457.73511149999996,497.32816930000007,473.16693450000014,477.88380859999995,492.0118096000001
250,5026,French,,,11.03708,11.18425,1155.0,,,Not Affected,Not Affected,Neither More Affluent nor More Disadvantaged,493.88726374999993,511.64874725000004,473.9194799166667,499.1320439166666,509.7201955833334,506.3824145833334,480.68414950000005,483.03665666666666,497.12278941666676,501.4600914166667,517.2488854166667,486.8482420833334,537.1130824999999,503.8503436666668,500.9117371666668,528.1092653333334
250,5027,French,10.80136,9.56054,12.29366,12.50979,1155.0,Hardly Any Problems,Medium Emphasis,Not Affected,Not Affected,More Affluent,516.6581094545453,527.1988522727272,493.30963336363635,511.3874965454546,536.5937709090908,522.4882312727273,502.14368272727273,508.03373790909103,522.2591520000001,518.4718597272727,523.7679331818182,501.45124209090903,537.745780909091,513.9868787272727,541.2815689999999,543.450539
250,5028,French,9.79606,7.39368,9.52239,9.57915,1080.0,Minor Problems,Medium Emphasis,Affected,Affected,More Disadvantaged,471.9152170434782,482.55685991304364,458.19630808695655,479.67920713043475,489.6528025217391,500.26821756521736,458.7174286086956,461.9247246956522,482.43459565217387,475.1197689565217,486.17784339130435,475.4576074782609,501.95521373913044,480.6705110434783,491.9862507826086,497.1518876521738
250,5029,French,12.13532,14.43815,14.25596,14.57241,,Hardly Any Problems,Very High Emphasis,Not Affected,Not Affected,More Affluent,600.5877488679245,599.5470146792453,578.8579688679247,595.9907826415092,610.8333795849057,604.040254,595.2258692830187,595.0777450943397,592.6198432452829,589.7248658490565,610.6301103396228,571.1927210188678,613.0297285283019,587.9018567547171,590.7653205660376,627.1647302641511
250,5030,,,,,,,,,,,,381.4202081428572,399.9918836428571,375.01115678571426,383.3104894285713,406.92876992857146,374.1969341428572,367.9004356428572,377.8811755714285,403.1624511428572,398.4165639285715,395.9588080714287,386.554396,408.74495271428566,394.746622642857,391.1121411428572,409.25003671428567
250,5031,French,12.80218,13.55081,14.10624,14.57241,981.75,Hardly Any Problems,Very High Emphasis,Not Affected,Not Affected,More Affluent,515.6083412982456,522.8746620350878,498.6887587368421,516.9837218245614,527.3898047017543,522.9926534736843,508.34999515789485,509.63940382456144,513.2359371929823,512.4128023508772,529.7274792280703,496.63237736842103,533.7189022807017,515.3000180701754,516.9611572280701,537.791270245614
250,5032,,,,,,,,,,,,473.3224924210526,490.62073947368424,467.8869816842105,471.9007329473684,483.40954673684206,484.5879590526315,468.3057549473685,475.3596858947368,476.82363894736847,494.35740410526313,498.7902203157896,465.8744114736842,495.57488126315786,473.06944242105277,509.70825978947363,503.8519563157893
250,5033,French,8.41206,8.37165,9.96435,10.45776,990.0,Minor Problems,Medium Emphasis,Affected,Affected,More Disadvantaged,472.57232571428574,484.3642728571428,451.20233428571424,480.44680485714287,474.9131270000001,479.3033495714285,465.3770614285714,463.08989928571435,472.46211685714286,484.52479871428574,482.3486601428571,457.3481054285715,487.7118514285714,468.85363257142853,482.99049371428566,494.85668028571416
250,5034,French,7.79736,10.15969,12.29366,14.57241,891.0,Moderate to Severe Problems,High Emphasis,Not Affected,Not Affected,More Disadvantaged,356.3420314545455,344.10488872727274,358.8354765454545,354.4726212727273,368.02764381818184,372.93196363636366,343.0513690909091,356.6545550909091,367.4329181818182,335.2906998181818,335.0012647272727,325.63858654545453,362.07326145454545,329.5285865454546,326.52952890909097,342.93762018181815
